1688 2 0
1688 2 0
1688 1 0
1688 2 0
1688 2 0
1688 1 0
1688 1 0
1688 2 0
1688 1 0
1688 1 0
1688 1 0
1688 2 0
1688 2 0
1688 2 0
1688 2 0
1688 1 0
231 3 0
231 1 0
231 1 0
231 3 0
231 1 0
231 1 0
231 1 0
231 3 0
231 3 0
231 3 0
231 3 0
231 3 0
231 3 0
231 2 0
231 3 0
231 3 0
231 3 0
572 3 0
572 1 0
572 1 0
572 1 0
572 1 0
572 1 0
572 1 0
572 1 0
572 1 0
572 1 0
572 1 0
572 1 0
572 2 0
459 1 0
459 3 0
459 3 0
459 2 0
507 1 0
507 2 0
507 3 0
507 3 0
868 2 0
868 1 0
1342 3 0
1342 2 0
1342 2 0
1884 1 0
1884 3 0
1884 3 0
1884 1 0
1884 2 0
1884 2 0
1884 2 0
1884 2 0
1884 2 0
1884 2 0
1884 2 0
1998 1 0
1998 1 0
1998 1 0
1998 1 0
1998 1 0
1998 1 0
1998 1 0
1998 3 0
1998 3 0
1998 3 0
1998 3 0
1998 3 0
1998 1 0
1998 1 0
1998 1 0
1998 1 0
1998 1 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 2 0
1998 1 0
2021 2 0
2021 1 0
539 1 0
539 1 0
539 1 0
539 2 0
539 1 0
539 2 0
539 2 0
539 2 0
539 2 0
539 1 0
293 1 0
293 1 0
293 2 0
293 2 0
873 3 0
873 1 0
873 1 0
873 1 0
873 2 0
873 1 0
181 3 0
181 3 0
181 3 0
181 2 0
181 2 0
181 2 0
1346 3 0
1346 1 0
1346 1 0
1346 3 0
1346 3 0
1346 3 0
1346 2 0
1346 2 0
1346 2 0
1346 2 0
517 3 0
517 1 0
517 1 0
517 1 0
517 1 0
517 1 0
517 1 0
517 1 0
517 2 0
517 1 0
517 2 0
517 2 0
611 1 0
611 2 0
611 2 0
611 2 0
611 2 0
1779 1 0
1779 2 0
1779 2 0
1779 2 0
383 1 0
383 1 0
383 1 0
383 2 0
2130 3 0
2130 3 0
2130 1 0
2130 3 0
2130 3 0
2130 3 0
2130 2 0
2058 3 0
2058 1 0
2058 1 0
2058 2 0
2058 2 0
2058 2 0
2058 2 0
1714 2 0
1714 2 0
1714 2 0
1714 2 0
1714 2 0
1714 2 0
2160 1 0
2160 2 0
2160 2 0
2160 2 0
1430 3 0
1430 1 0
1430 1 0
1430 1 0
1430 1 0
1430 3 0
1430 3 0
1430 2 0
2133 1 0
2133 1 0
2133 1 0
2133 1 0
2133 2 0
666 3 0
666 1 0
666 1 0
666 1 0
666 1 0
666 1 0
666 1 0
666 2 0
666 3 0
666 3 0
666 3 0
666 2 0
666 2 0
666 2 0
18 3 0
18 1 0
18 1 0
18 1 0
18 1 0
18 1 0
18 1 0
18 2 0
18 2 0
18 2 0
18 2 0
18 2 0
18 2 0
18 2 0
1057 2 0
1336 2 0
1336 2 0
1336 2 0
1309 2 0
1309 2 0
1524 1 0
1524 2 0
1524 2 0
1524 2 0
1036 2 0
1284 3 0
1284 1 0
1284 1 0
1284 3 0
1284 1 0
1284 1 0
1284 1 0
1284 1 0
1284 3 0
1284 3 0
1284 2 0
1284 2 0
1284 1 0
1284 2 0
1284 1 0
1407 1 0
1407 2 0
1407 2 0
1407 2 0
1407 2 0
1407 2 0
1009 3 0
132 3 0
132 2 0
1511 1 0
1511 1 0
1511 1 0
1511 1 0
1511 1 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
1511 2 0
431 2 0
431 2 0
431 2 0
431 2 0
1447 2 0
1447 1 0
1447 2 0
1447 2 0
1447 2 0
1213 2 0
1214 1 0
1214 1 0
1214 1 0
1214 1 0
1214 1 0
1214 1 0
1214 1 0
1640 1 0
1640 1 0
1640 2 0
1640 2 0
2081 1 0
2081 2 0
2081 0 0
1354 3 0
1354 3 0
1354 3 0
1354 2 0
1354 2 0
1354 2 0
1354 2 0
1354 2 0
1354 2 0
1354 2 0
1354 2 0
1354 2 0
1354 1 0
1879 2 0
1879 2 0
1879 2 0
1879 2 0
1879 2 0
1879 2 0
536 1 0
536 1 0
536 2 0
536 2 0
536 2 0
1093 1 0
1093 1 0
1093 1 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1093 2 0
1905 1 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1905 2 0
1420 1 0
1420 1 0
1420 1 0
1420 1 0
1420 1 0
1420 1 0
1420 1 0
1420 1 0
1420 1 0
1420 2 0
1420 2 0
1420 1 0
1420 1 0
1266 2 0
1824 3 0
1824 1 0
1824 1 0
1824 3 0
1824 1 0
1824 1 0
1824 1 0
1824 1 0
1824 1 0
1824 1 0
1824 2 0
1824 1 0
1824 2 0
1824 3 0
1669 2 0
367 1 0
367 3 0
367 3 0
367 3 0
367 2 0
367 2 0
367 2 0
367 2 0
885 3 0
885 1 0
885 1 0
885 1 0
885 1 0
885 1 0
885 3 0
885 1 0
885 1 0
885 2 0
885 2 0
885 2 0
171 2 0
171 2 0
171 2 0
171 2 0
969 3 0
969 1 0
969 1 0
969 1 0
969 1 0
969 3 0
969 1 0
969 1 0
969 1 0
969 1 0
969 1 0
969 1 0
969 3 0
969 1 0
969 1 0
969 1 0
969 2 0
969 1 0
969 2 0
1747 1 0
1747 1 0
1747 1 0
1747 1 0
1747 1 0
1747 2 0
1747 2 0
994 1 0
994 2 0
994 2 0
515 1 0
515 2 0
1465 1 0
1465 2 0
1799 1 0
1799 2 0
1799 2 0
852 3 0
852 1 0
852 1 0
852 3 0
852 2 0
852 2 0
2022 1 0
2022 2 0
2022 2 0
2022 2 0
460 2 0
460 2 0
1319 1 0
1319 1 0
1319 1 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1319 2 0
1307 1 0
1307 2 0
235 1 0
235 2 0
235 2 0
235 2 0
235 2 0
235 2 0
235 2 0
235 2 0
2011 1 0
2011 1 0
2011 2 0
2011 2 0
2011 2 0
2011 2 0
2011 2 0
271 3 0
271 3 0
271 2 0
271 2 0
271 2 0
271 2 0
271 2 0
271 2 0
271 2 0
271 2 0
271 2 0
271 2 0
1723 3 0
1723 3 0
1723 3 0
1723 2 0
988 3 0
988 1 0
988 2 0
988 2 0
996 1 0
996 1 0
996 1 0
996 1 0
996 1 0
996 1 0
996 1 0
996 2 0
996 1 0
996 3 0
996 1 0
996 2 0
996 2 0
996 2 0
996 2 0
996 2 0
996 2 0
996 2 0
173 3 0
173 3 0
173 3 0
173 3 0
173 3 0
173 3 0
173 3 0
173 3 0
173 2 0
173 2 0
173 3 0
173 3 0
2144 1 0
2144 3 0
2144 3 0
2144 2 0
2144 2 0
2144 2 0
2144 2 0
2144 2 0
2144 2 0
2144 0 0
594 2 0
594 3 0
594 1 0
594 1 0
594 1 0
594 1 0
594 1 0
594 1 0
594 3 0
594 1 0
594 1 0
594 2 0
594 2 0
594 2 0
516 2 0
1141 1 0
1141 1 0
1141 2 0
1216 3 0
1216 1 0
1216 1 0
1216 1 0
1216 1 0
1216 3 0
1216 1 0
1216 2 0
1216 2 0
1216 2 0
1296 3 0
1296 1 0
1296 1 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 1 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 2 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
1296 3 0
812 2 0
727 2 0
727 2 0
771 1 0
771 1 0
771 1 0
771 2 0
924 2 0
924 2 0
924 1 0
1242 1 0
1759 1 0
1759 1 0
1759 2 0
1759 2 0
1759 1 0
1759 0 0
2087 1 0
2087 2 0
2087 2 0
2151 3 0
2151 1 0
2151 1 0
2151 1 0
2151 1 0
2151 1 0
2151 2 0
2151 2 0
2151 2 0
2151 1 0
2151 1 0
2151 1 0
2151 1 0
1989 1 0
1989 1 0
1989 1 0
1989 1 0
1989 2 0
845 1 0
845 1 0
845 1 0
845 1 0
845 2 0
845 2 0
803 2 0
803 2 0
803 2 0
575 1 0
575 3 0
575 3 0
575 3 0
575 3 0
575 3 0
575 1 0
575 1 0
575 1 0
1635 1 0
521 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
1505 2 0
88 2 0
88 2 0
1142 3 0
1142 1 0
1567 2 0
1567 2 0
1567 2 0
1567 2 0
1567 2 0
1567 2 0
1567 2 0
1567 2 0
1567 2 0
1567 2 0
2019 1 0
2019 2 0
2044 2 0
1659 1 0
1659 2 0
1659 2 0
1659 2 0
1659 2 0
1659 2 0
1659 2 0
1659 2 0
1659 2 0
1659 2 0
1659 2 0
1659 2 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 3 0
1144 2 0
1144 3 0
1144 3 0
1144 2 0
1144 3 0
1144 2 0
1144 2 0
1144 1 0
1144 1 0
1144 3 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 1 0
1144 2 0
395 1 0
395 1 0
395 2 0
395 2 0
395 2 0
395 2 0
1821 1 0
1821 1 0
1821 1 0
1821 1 0
1821 3 0
1821 2 0
1821 2 0
1821 2 0
311 3 0
311 2 0
311 2 0
311 2 0
311 2 0
1903 3 0
1903 1 0
1903 2 0
1903 2 0
1903 2 0
1903 2 0
2103 3 0
2103 1 0
2103 1 0
2103 1 0
2103 1 0
2103 1 0
2103 1 0
2103 1 0
2103 1 0
2103 1 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2103 2 0
2126 1 0
2126 2 0
685 1 0
685 2 0
1981 1 0
1981 1 0
1981 1 0
1981 1 0
1981 1 0
1981 2 0
1981 2 0
1981 2 0
1060 2 0
1060 3 0
1060 2 0
1060 1 0
1060 1 0
1060 3 0
1060 1 0
1060 3 0
1060 3 0
1060 3 0
1060 3 0
1060 3 0
1060 3 0
1060 2 0
1060 3 0
1060 3 0
1060 2 0
1060 3 0
1060 1 0
1060 3 0
1060 1 0
1060 1 0
1060 2 0
1060 2 0
1060 2 0
1060 3 0
1413 3 0
1413 3 0
1413 3 0
1413 2 0
1413 3 0
1413 3 0
887 1 0
887 1 0
887 3 0
887 3 0
887 2 0
887 2 0
887 2 0
149 3 0
149 1 0
149 1 0
149 1 0
149 1 0
149 1 0
149 1 0
149 1 0
149 1 0
149 2 0
149 1 0
149 2 0
149 2 0
149 2 0
149 2 0
1566 3 0
1566 1 0
1566 1 0
1566 1 0
1566 1 0
1566 1 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 2 0
1566 1 0
1566 2 0
1566 2 0
1566 2 0
733 3 0
733 2 0
1740 1 0
1740 1 0
1740 2 0
1740 2 0
1740 2 0
1740 2 0
1740 2 0
1740 2 0
1740 2 0
1740 2 0
226 1 0
226 2 0
226 2 0
1299 3 0
1299 1 0
1299 1 0
1299 1 0
1299 1 0
1299 1 0
1299 1 0
1299 1 0
1299 3 0
1299 3 0
1299 1 0
1299 1 0
1299 1 0
1299 2 0
150 1 0
150 1 0
150 1 0
150 1 0
936 2 0
933 3 0
933 1 0
933 1 0
933 1 0
933 1 0
933 1 0
933 2 0
933 2 0
933 2 0
933 2 0
933 2 0
933 2 0
933 2 0
929 3 0
929 1 0
929 2 0
929 2 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
632 3 0
1512 1 0
1512 2 0
1512 2 0
1512 2 0
759 1 0
759 1 0
759 1 0
759 1 0
759 1 0
759 2 0
1564 1 0
1564 1 0
1564 1 0
1564 1 0
1564 3 0
1564 3 0
1715 2 0
1715 2 0
1025 3 0
1025 2 0
1025 2 0
1725 3 0
1725 1 0
2179 1 0
2179 2 0
494 2 0
494 2 0
1480 2 0
323 1 0
323 1 0
323 1 0
323 1 0
323 1 0
323 1 0
695 1 0
695 1 0
695 2 0
695 1 0
695 2 0
1844 3 0
1844 1 0
1844 1 0
1844 1 0
1844 1 0
1844 1 0
1844 2 0
1844 2 0
1844 2 0
1968 1 0
1968 1 0
1968 1 0
1968 1 0
1300 1 0
1300 2 0
1300 2 0
1300 2 0
1300 2 0
1464 3 0
1464 1 0
1464 1 0
1464 2 0
723 2 0
1840 3 0
1840 1 0
1840 1 0
1840 1 0
1840 1 0
1840 1 0
1840 1 0
1840 1 0
1840 1 0
1840 1 0
1840 1 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 1 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 2 0
1840 1 0
1840 2 0
1840 2 0
560 3 0
560 1 0
560 1 0
560 3 0
560 3 0
560 3 0
560 3 0
560 3 0
560 2 0
560 2 0
40 2 0
40 2 0
1763 1 0
1763 1 0
1763 2 0
1763 2 0
1763 2 0
1763 2 0
506 1 0
506 2 0
506 3 0
506 3 0
506 3 0
506 3 0
506 2 0
506 3 0
506 2 0
506 2 0
506 2 0
506 2 0
506 2 0
506 2 0
506 2 0
506 2 0
506 2 0
506 2 0
506 3 0
1156 3 0
1156 1 0
831 1 0
831 1 0
831 1 0
831 1 0
831 1 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
831 2 0
324 3 0
324 1 0
324 1 0
324 2 0
324 2 0
324 2 0
324 2 0
324 2 0
324 2 0
667 2 0
667 2 0
667 2 0
1326 3 0
1326 1 0
1326 1 0
1326 2 0
1326 2 0
76 1 0
76 2 0
76 2 0
76 2 0
764 2 0
764 2 0
764 2 0
764 2 0
764 2 0
296 2 0
596 1 0
596 1 0
596 1 0
596 1 0
596 1 0
596 2 0
596 2 0
1952 2 0
50 3 0
50 1 0
50 1 0
50 1 0
50 1 0
50 1 0
50 1 0
50 1 0
50 1 0
50 2 0
50 2 0
50 2 0
50 2 0
50 2 0
50 2 0
50 2 0
50 2 0
2042 3 0
2042 1 0
2042 2 0
2042 2 0
1808 1 0
1808 2 0
1808 2 0
1808 2 0
1808 2 0
1149 2 0
1149 2 0
1149 2 0
1149 2 0
1014 1 0
1014 1 0
338 1 0
338 2 0
821 3 0
821 1 0
821 3 0
821 3 0
821 3 0
821 3 0
821 1 0
821 3 0
821 3 0
821 3 0
821 3 0
821 3 0
821 3 0
821 3 0
528 1 0
528 2 0
528 2 0
436 1 0
436 2 0
436 2 0
436 2 0
1032 1 0
1032 1 0
1032 2 0
1032 2 0
1032 2 0
1032 2 0
1032 2 0
1032 2 0
1032 2 0
1032 2 0
1032 2 0
1032 2 0
1450 1 0
1450 2 0
1450 0 0
1461 1 0
682 3 0
682 1 0
682 1 0
682 1 0
682 1 0
682 1 0
682 1 0
682 1 0
682 1 0
682 1 0
682 3 0
682 3 0
682 3 0
682 1 0
682 3 0
682 3 0
682 3 0
682 2 0
682 1 0
682 1 0
682 1 0
682 2 0
682 2 0
682 2 0
682 2 0
2094 1 0
2094 1 0
2094 2 0
2094 2 0
2094 2 0
2094 2 0
2094 2 0
1146 3 0
1146 1 0
1146 2 0
1146 1 0
1146 1 0
1146 1 0
1146 3 0
1146 1 0
1146 1 0
1146 1 0
1146 3 0
1146 2 0
1146 3 0
1146 1 0
1146 2 0
1146 2 0
1146 2 0
1146 2 0
1146 2 0
1146 2 0
1146 2 0
1146 2 0
1146 3 0
917 3 0
917 2 0
917 2 0
1518 1 0
1518 1 0
1518 2 0
927 3 0
927 1 0
927 1 0
927 2 0
927 2 0
927 2 0
927 2 0
927 2 0
1707 1 0
1707 1 0
1707 1 0
1707 1 0
1707 2 0
1707 2 0
1707 2 0
1707 2 0
1707 2 0
1155 1 0
1155 1 0
1155 1 0
1730 2 0
1411 2 0
1411 2 0
1985 2 0
1985 2 0
1985 2 0
1985 2 0
784 1 0
784 2 0
784 2 0
784 2 0
784 2 0
784 2 0
2183 1 0
2183 2 0
2183 2 0
2183 2 0
1265 3 0
1265 3 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
1265 2 0
748 2 0
748 1 0
518 0 0
518 3 0
518 3 0
518 3 0
518 2 0
518 2 0
518 2 0
518 2 0
518 2 0
1347 1 0
1347 1 0
1347 1 0
1347 2 0
1347 2 0
1347 2 0
1347 2 0
1347 2 0
1347 2 0
1347 2 0
1347 2 0
1347 2 0
1347 2 0
1347 2 0
39 2 0
89 1 0
89 1 0
89 1 0
89 1 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
89 2 0
1463 3 0
1463 3 0
1463 1 0
1463 3 0
1463 2 0
1463 1 0
1463 2 0
1463 2 0
1463 2 0
1463 2 0
1463 2 0
276 1 0
276 2 0
276 2 0
276 2 0
910 2 0
618 2 0
618 2 0
618 2 0
618 2 0
469 1 0
469 1 0
469 1 0
469 1 0
469 1 0
469 1 0
469 2 0
469 2 0
469 2 0
2136 1 0
2136 1 0
2136 2 0
1289 3 0
1289 1 0
1289 1 0
1289 1 0
1289 2 0
1289 2 0
1544 2 0
1544 2 0
1544 2 0
1544 2 0
1544 2 0
1544 2 0
1544 2 0
1544 2 0
1544 2 0
1544 2 0
121 3 0
121 2 0
121 1 0
121 1 0
753 1 0
753 1 0
753 2 0
1277 2 0
1277 2 0
1277 2 0
1277 1 0
1277 2 0
1277 2 0
1277 2 0
1819 1 0
1819 1 0
1819 1 0
1819 1 0
1819 2 0
1701 2 0
1701 2 0
1701 2 0
1701 2 0
1701 2 0
1701 1 0
451 2 0
451 1 0
451 3 0
451 1 0
451 3 0
188 3 0
188 3 0
188 3 0
188 3 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
188 2 0
1324 3 0
1324 1 0
1324 1 0
1324 3 0
1324 1 0
1324 1 0
1324 1 0
1324 3 0
1324 3 0
1324 2 0
1324 1 0
786 3 0
786 1 0
786 1 0
786 1 0
786 2 0
786 2 0
1807 3 0
1807 3 0
1807 3 0
1807 2 0
1807 1 0
1807 3 0
1807 2 0
1807 2 0
1807 1 0
2049 3 0
2049 1 0
2049 1 0
2049 2 0
1019 1 0
1019 1 0
1019 1 0
1019 3 0
1019 2 0
1019 3 0
731 1 0
731 3 0
731 1 0
731 2 0
731 2 0
1964 1 0
1964 1 0
1964 1 0
1964 1 0
1964 3 0
1964 2 0
1964 2 0
1964 2 0
1964 1 0
840 3 0
840 3 0
840 2 0
1203 3 0
1203 1 0
1203 1 0
1203 1 0
1203 1 0
1203 1 0
1203 1 0
1203 1 0
1203 1 0
1203 3 0
1203 1 0
1203 1 0
1203 2 0
2036 2 0
2036 2 0
2036 2 0
2036 2 0
1393 2 0
1393 2 0
1044 2 0
1044 2 0
1044 2 0
958 1 0
958 1 0
958 1 0
958 2 0
958 2 0
958 2 0
958 2 0
958 2 0
958 1 0
958 2 0
958 2 0
1662 3 0
1662 1 0
1662 1 0
1662 1 0
1662 1 0
1662 1 0
1662 2 0
580 0 0
580 3 0
580 3 0
580 3 0
580 3 0
580 3 0
580 3 0
580 3 0
580 2 0
580 2 0
580 2 0
580 2 0
580 2 0
580 2 0
580 2 0
1605 3 0
1605 3 0
1605 3 0
1605 3 0
1605 3 0
1605 1 0
1605 2 0
1605 2 0
1605 2 0
1605 2 0
1605 2 0
1605 2 0
1605 2 0
1605 2 0
1615 3 0
1615 1 0
1615 1 0
1615 1 0
1615 1 0
1615 1 0
1615 1 0
1615 1 0
1615 1 0
1615 3 0
1615 3 0
1615 3 0
1615 3 0
1615 1 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1615 2 0
1909 2 0
1909 1 0
1909 2 0
1909 2 0
1909 2 0
1909 2 0
1909 2 0
1909 2 0
1633 2 0
1633 1 0
1633 1 0
1633 2 0
1320 2 0
1320 2 0
916 3 0
916 1 0
916 1 0
916 1 0
916 1 0
916 1 0
916 1 0
916 3 0
916 3 0
916 3 0
916 3 0
916 3 0
916 1 0
916 2 0
916 2 0
334 2 0
334 2 0
334 1 0
334 3 0
1483 3 0
1483 1 0
1483 1 0
1483 1 0
1483 1 0
1483 3 0
1483 1 0
1483 1 0
1483 2 0
1483 2 0
118 1 0
118 1 0
118 1 0
118 1 0
118 2 0
118 1 0
118 3 0
118 2 0
357 3 0
357 1 0
357 1 0
357 1 0
357 1 0
357 1 0
357 1 0
357 1 0
357 2 0
880 2 0
801 1 0
801 1 0
754 2 0
754 2 0
1174 2 0
1174 2 0
1174 2 0
1174 2 0
1049 1 0
1049 1 0
1049 1 0
1049 1 0
1049 1 0
1049 2 0
1049 2 0
1210 2 0
1210 2 0
1210 2 0
1622 1 0
1622 2 0
1622 2 0
1622 2 0
2040 1 0
2040 3 0
2040 3 0
2040 2 0
2040 2 0
2040 2 0
2040 2 0
2040 2 0
816 1 0
816 2 0
816 2 0
816 2 0
1895 3 0
1895 1 0
1895 1 0
1895 1 0
1895 2 0
1895 2 0
1531 3 0
1531 3 0
1531 3 0
1531 3 0
1531 3 0
1531 3 0
1531 2 0
1531 2 0
1531 2 0
1531 2 0
1531 2 0
1052 1 0
1052 2 0
1052 1 0
1526 3 0
1526 1 0
1526 1 0
1526 1 0
1526 1 0
1526 3 0
1526 3 0
1526 3 0
1526 1 0
1526 1 0
1526 1 0
1526 2 0
429 1 0
429 1 0
429 2 0
429 2 0
429 2 0
429 2 0
429 2 0
1034 1 0
1034 1 0
1034 1 0
1034 1 0
1034 1 0
1034 2 0
1034 2 0
1034 2 0
255 2 0
20 1 0
20 1 0
20 1 0
20 1 0
20 1 0
20 1 0
20 2 0
20 2 0
2167 2 0
2167 1 0
2167 2 0
2167 3 0
2167 1 0
1127 3 0
1127 1 0
1127 1 0
1127 1 0
1127 1 0
1127 1 0
1127 1 0
1127 1 0
1127 1 0
1127 1 0
1127 3 0
1127 3 0
1127 3 0
1127 3 0
1127 3 0
1127 3 0
1127 3 0
1127 3 0
1127 3 0
1127 3 0
1127 1 0
1127 1 0
1127 1 0
1127 2 0
1127 3 0
1302 3 0
1302 1 0
1302 1 0
1302 1 0
1302 1 0
1302 1 0
1302 1 0
1302 1 0
1302 2 0
1302 1 0
1302 2 0
1302 2 0
1302 2 0
1302 2 0
1302 1 0
791 2 0
1660 3 0
1179 3 0
1179 1 0
1179 1 0
1179 1 0
1179 1 0
1179 1 0
1179 1 0
1179 1 0
1179 1 0
1179 1 0
1179 2 0
1179 1 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
1179 2 0
711 1 0
711 1 0
711 3 0
711 1 0
711 1 0
711 3 0
711 1 0
711 1 0
711 3 0
711 3 0
711 3 0
711 1 0
711 1 0
711 1 0
711 3 0
711 1 0
711 3 0
711 3 0
711 1 0
711 1 0
711 3 0
711 3 0
711 3 0
540 2 0
540 3 0
540 3 0
540 1 0
1858 3 0
1858 1 0
1858 3 0
1858 3 0
1858 3 0
1858 3 0
1858 2 0
2181 1 0
2181 2 0
2181 2 0
1469 3 0
1469 1 0
1469 2 0
1469 2 0
1469 2 0
1469 2 0
1469 2 0
1469 2 0
1873 2 0
925 2 0
925 2 0
315 1 0
315 1 0
315 3 0
315 1 0
315 3 0
315 3 0
315 3 0
315 1 0
315 3 0
2097 1 0
2097 2 0
2097 2 0
2097 2 0
2097 2 0
2097 2 0
